Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1025.0,1082.0,1025.0,1082.0,473.5378723144531,2409
2020-01-03,1082.0,1082.0,1082.0,1082.0,473.5378723144531,0
2020-01-06,1082.0,1082.0,1082.0,1082.0,473.5378723144531,0
2020-01-07,1080.0,1080.0,1080.0,1080.0,472.66259765625,91
2020-01-08,1080.0,1080.0,1080.0,1080.0,472.66259765625,0
2020-01-09,1080.0,1080.0,1080.0,1080.0,472.66259765625,0
2020-01-10,1045.0,1075.0,1045.0,1075.0,470.474365234375,700
2020-01-13,1075.0,1075.0,1027.0,1075.0,470.474365234375,5002
2020-01-14,1075.0,1075.0,1075.0,1075.0,470.474365234375,2
2020-01-15,1075.0,1075.0,1075.0,1075.0,470.474365234375,2
2020-01-16,1075.0,1075.0,1075.0,1075.0,470.474365234375,0
2020-01-17,1060.0,1060.0,1060.0,1060.0,463.9095764160156,2660
2020-01-20,1027.0,1027.0,1027.0,1027.0,449.4671325683594,181
2020-01-21,1030.0,1031.0,1030.0,1031.0,451.2177429199219,1312
2020-01-22,1027.0,1035.0,1019.0,1035.0,452.9682922363281,569706
2020-01-23,1030.0,1030.0,1030.0,1030.0,450.7801208496094,5848
2020-01-24,1030.0,1030.0,1030.0,1030.0,450.7801208496094,0
2020-01-27,1030.0,1032.0,1030.0,1032.0,451.6553649902344,71169
2020-01-28,1030.0,1030.0,1000.0,1000.0,437.6505432128906,837
2020-01-29,1000.0,1000.0,1000.0,1000.0,437.6505432128906,0
2020-01-30,1000.0,1000.0,1000.0,1000.0,437.6505432128906,0
2020-01-31,1002.0,1002.0,1002.0,1002.0,438.5258483886719,20
2020-02-03,1002.0,1002.0,1002.0,1002.0,438.5258483886719,9815
2020-02-04,1000.0,1050.0,1000.0,1050.0,459.5330810546875,209210
2020-02-05,1050.0,1050.0,1050.0,1050.0,459.5330810546875,0
2020-02-06,1050.0,1050.0,1050.0,1050.0,459.5330810546875,0
2020-02-07,1049.0,1049.0,1049.0,1049.0,459.0954284667969,8244
2020-02-10,1049.0,1049.0,1049.0,1049.0,459.0954284667969,0
2020-02-11,1049.0,1049.0,1049.0,1049.0,459.0954284667969,0
2020-02-12,1026.0,1050.0,1026.0,1050.0,459.5330810546875,168
2020-02-13,1050.0,1050.0,1050.0,1050.0,459.5330810546875,73267
2020-02-14,1050.0,1050.0,1050.0,1050.0,459.5330810546875,92550
2020-02-17,1075.0,1075.0,1050.0,1050.0,459.5330810546875,164932
2020-02-18,1076.0,1176.0,1075.0,1075.0,470.474365234375,3884
2020-02-19,851.0,1050.0,851.0,1050.0,459.5330810546875,75294
2020-02-20,1050.0,1050.0,1050.0,1050.0,459.5330810546875,114289
2020-02-21,1050.0,1050.0,1050.0,1050.0,459.5330810546875,100000
2020-02-24,1050.0,1050.0,1050.0,1050.0,459.5330810546875,0
2020-02-25,1050.0,1050.0,1050.0,1050.0,459.5330810546875,0
