Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,20375.0,20489.0,20287.05078125,20319.900390625,19988.197265625,4879
2020-01-02,20320.0,21279.900390625,20320.0,21232.150390625,20885.55859375,31788
2020-01-03,21200.0,21398.94921875,20950.0,21122.25,20777.453125,19053
2020-01-06,21124.80078125,21219.94921875,20591.400390625,21064.400390625,20720.546875,25717
2020-01-07,21097.150390625,22050.0,20951.0,21963.150390625,21604.623046875,83884
2020-01-08,21849.0,22691.650390625,21710.30078125,22441.30078125,22074.96875,68506
2020-01-09,22521.80078125,22959.849609375,22327.25,22814.55078125,22442.126953125,40252
2020-01-10,22866.5,23409.5,22723.650390625,23345.400390625,22964.310546875,41458
2020-01-13,23270.0,24263.05078125,23227.05078125,23829.19921875,23440.212890625,55253
2020-01-14,23670.0,23820.19921875,23424.75,23560.0,23175.408203125,22816
2020-01-15,23670.0,23800.0,23351.5,23728.55078125,23341.20703125,24055
2020-01-16,23750.0,24100.0,23065.650390625,23290.849609375,22910.650390625,59132
2020-01-17,23335.0,23646.400390625,23205.0,23325.900390625,22945.130859375,32537
2020-01-20,23333.19921875,23508.80078125,23039.94921875,23133.099609375,22755.474609375,26423
2020-01-21,23160.099609375,23398.69921875,22831.55078125,22953.5,22578.80859375,29652
2020-01-22,22960.0,23299.94921875,22887.0,23016.69921875,22640.9765625,28102
2020-01-23,23016.69921875,23200.0,22911.099609375,23079.05078125,22702.30859375,15181
2020-01-24,23011.099609375,23302.0,22870.0,23134.650390625,22757.00390625,31218
2020-01-27,23099.900390625,23766.0,22960.150390625,23598.44921875,23213.23046875,35307
2020-01-28,23560.0,23990.0,23363.05078125,23442.0,23059.33203125,13422
2020-01-29,23539.099609375,23780.0,23206.099609375,23506.19921875,23122.484375,13788
2020-01-30,23427.30078125,23649.0,23279.19921875,23485.30078125,23101.927734375,18380
2020-01-31,23627.30078125,23683.0,22827.650390625,23006.900390625,22631.3359375,26041
2020-02-03,22416.099609375,23354.0,22410.05078125,23267.5,22887.681640625,19173
2020-02-04,23400.0,24659.30078125,23303.19921875,24485.400390625,24085.701171875,46295
