Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,623.0,626.0,616.3499755859375,621.4500122070312,615.86083984375,1749377
2020-01-02,622.7000122070312,638.7999877929688,618.4000244140625,634.25,628.5457153320312,1973981
2020-01-03,631.0,637.4500122070312,626.4000244140625,630.7000122070312,625.0277099609375,2401828
2020-01-06,627.4000244140625,627.4000244140625,611.5,619.5499877929688,613.9779052734375,4175516
2020-01-07,623.5999755859375,643.7000122070312,623.5999755859375,629.9500122070312,624.284423828125,2827658
2020-01-08,622.0,631.7999877929688,618.5,628.8499755859375,623.1942749023438,2248332
2020-01-09,635.0,636.5,627.7999877929688,631.5,625.8204956054688,1338705
2020-01-10,632.4000244140625,634.0,618.75,623.0999755859375,617.4959716796875,2181852
2020-01-13,627.9000244140625,633.0499877929688,623.5999755859375,625.4000244140625,619.7753295898438,1161466
2020-01-14,626.5,627.0,612.75,614.25,608.7255859375,2109229
2020-01-15,614.0,620.5,612.75,616.5499877929688,611.0048828125,1621297
2020-01-16,624.0,625.0,605.7999877929688,607.5,602.0363159179688,3196222
2020-01-17,607.5,611.5499877929688,601.7000122070312,607.6500244140625,602.1849975585938,2313300
2020-01-20,611.0,612.4500122070312,597.0999755859375,598.25,592.8695068359375,1870028
2020-01-21,595.7000122070312,609.7000122070312,594.1500244140625,602.0,596.5858154296875,1597879
2020-01-22,604.9000244140625,616.5,602.6500244140625,612.75,607.2390747070312,2066862
2020-01-23,614.2999877929688,621.9000244140625,611.5,616.0,610.4598388671875,1685313
2020-01-24,607.9000244140625,611.25,602.7999877929688,607.25,601.78857421875,2188192
2020-01-27,604.7999877929688,605.7000122070312,598.0999755859375,599.7000122070312,594.3065185546875,1531808
2020-01-28,601.0,611.9000244140625,599.0,603.75,598.320068359375,1651481
2020-01-29,605.9500122070312,611.0,602.25,605.0499877929688,599.6083374023438,1324538
2020-01-30,605.9000244140625,608.5499877929688,597.1500244140625,600.4500122070312,595.0498046875,1060111
2020-01-31,603.0999755859375,604.4500122070312,597.2999877929688,599.2000122070312,593.8109741210938,1260667
2020-02-03,553.0,573.0,527.5,565.2999877929688,560.2158203125,9688974
2020-02-04,568.0,578.4500122070312,555.5499877929688,573.0999755859375,567.9456787109375,3116053
2020-02-05,574.4000244140625,586.3499755859375,565.0,583.4500122070312,578.20263671875,2739852
2020-02-06,587.0,598.7000122070312,587.0,593.6500244140625,588.3109130859375,2299958
2020-02-07,593.5,600.0,589.0,595.7000122070312,590.3424682617188,1185529
2020-02-10,596.0,598.9000244140625,584.5,588.0499877929688,582.7612915039062,1366499
2020-02-11,589.75,594.5,575.7999877929688,583.5,578.252197265625,1545054
2020-02-12,585.5999755859375,594.7000122070312,563.5999755859375,578.3499755859375,573.1484375,3303107
2020-02-13,576.5,582.25,568.5,577.2000122070312,572.0088500976562,2107487
2020-02-14,578.9000244140625,581.5,572.0,573.9500122070312,568.7880859375,2332181
2020-02-17,574.9000244140625,575.0,564.0499877929688,565.9000244140625,560.8104858398438,918309
2020-02-18,564.7999877929688,565.3499755859375,556.0,562.5999755859375,557.5401000976562,1231246
2020-02-19,565.9000244140625,581.8499755859375,563.0,579.0999755859375,573.8917236328125,1752251
2020-02-20,582.0999755859375,583.7000122070312,572.0999755859375,573.5,568.3421020507812,3708209
2020-02-24,572.25,578.4000244140625,556.0,560.7999877929688,555.7562866210938,1576359
2020-02-25,570.0,582.5,566.0,569.5,564.3781127929688,3582636
2020-02-26,565.2999877929688,571.4500122070312,555.0,557.0499877929688,552.0400390625,2313470
2020-02-27,559.0,569.2999877929688,544.25,566.7000122070312,561.603271484375,2985262
2020-02-28,554.0,565.0,541.25,544.0999755859375,539.2064819335938,4380818
2020-03-02,555.0,564.25,550.9500122070312,554.5,549.512939453125,2299648
2020-03-03,560.0,573.0,559.6500244140625,563.5,558.4320678710938,2844292
2020-03-04,567.4000244140625,570.0,560.1500244140625,568.5999755859375,563.4861450195312,1735962
2020-03-05,572.0,572.7999877929688,556.4000244140625,564.9500122070312,559.8690185546875,3821330
2020-03-06,541.0,556.5,535.0,548.1500244140625,543.2201538085938,3494853
2020-03-09,538.0,540.2999877929688,506.20001220703125,517.6500244140625,512.9944458007812,4577587
2020-03-11,515.0,526.0,508.04998779296875,513.5499877929688,508.9312744140625,2971154
2020-03-12,495.0,498.0,453.29998779296875,472.8999938964844,468.6468811035156,4797510
2020-03-13,435.0,525.0,429.1000061035156,507.1499938964844,502.5888366699219,7973623
2020-03-16,494.0,500.3999938964844,471.0,474.20001220703125,469.9351806640625,4058756
2020-03-17,475.0,486.0,460.0,464.95001220703125,460.76837158203125,3291793
2020-03-18,465.0,470.0,410.8500061035156,419.45001220703125,415.6776123046875,4743183
2020-03-19,385.3500061035156,432.54998779296875,385.3500061035156,416.95001220703125,413.2001037597656,8358736
2020-03-20,425.1000061035156,442.0,411.29998779296875,418.1000061035156,414.3397521972656,4857316
2020-03-23,377.5,394.3999938964844,340.0,342.29998779296875,339.2214050292969,4439246
2020-03-24,362.0,409.0,345.8500061035156,391.29998779296875,387.78076171875,5260142
2020-03-25,390.0,440.0,385.6000061035156,434.29998779296875,430.3940124511719,6171029
2020-03-26,448.0,487.0,434.0,477.45001220703125,473.1559753417969,6462048
2020-03-27,450.20001220703125,483.79998779296875,440.0,441.0,437.0337829589844,14440511
2020-03-30,432.0,443.8999938964844,407.0,412.5,408.79010009765625,7106515
2020-03-31,429.0,448.20001220703125,414.3999938964844,441.3500061035156,437.3806457519531,5414961
2020-04-01,438.1000061035156,447.3999938964844,424.04998779296875,429.8999938964844,426.0335693359375,7414297
2020-04-03,428.5,442.0,416.20001220703125,422.29998779296875,418.501953125,6997591
2020-04-07,436.8999938964844,476.0,433.25,470.5,466.2684631347656,6387600
2020-04-08,464.95001220703125,500.54998779296875,457.3999938964844,476.6000061035156,472.3135986328125,7175190
2020-04-09,488.8999938964844,494.3999938964844,464.1499938964844,472.25,468.00274658203125,3633315
2020-04-13,473.0,482.75,453.29998779296875,477.79998779296875,473.5028076171875,4143591
2020-04-15,481.70001220703125,488.70001220703125,468.5,471.70001220703125,467.45770263671875,3951803
2020-04-16,470.0,494.3999938964844,462.0,489.70001220703125,485.2958068847656,5065255
2020-04-17,505.0,518.9500122070312,491.5,495.5,491.04364013671875,6523417
2020-04-20,503.70001220703125,515.2999877929688,496.0,508.29998779296875,503.7284851074219,4164522
2020-04-21,496.0,502.8500061035156,488.8999938964844,496.3500061035156,491.885986328125,2902453
2020-04-22,499.5,509.0,490.3500061035156,503.6499938964844,499.1203308105469,2103572
2020-04-23,505.0,511.8999938964844,486.29998779296875,488.5,484.1065979003906,2996470
2020-04-24,478.25,478.75,451.1499938964844,453.3500061035156,449.272705078125,4401783
2020-04-27,459.0,491.3999938964844,459.0,484.75,480.3902893066406,5612310
2020-04-28,495.0,496.6000061035156,471.1499938964844,486.1499938964844,481.7777099609375,5790711
2020-04-29,488.0,505.20001220703125,484.75,492.8500061035156,488.4174499511719,4230028
2020-04-30,500.0,510.70001220703125,493.1499938964844,501.04998779296875,496.543701171875,3751397
2020-05-04,489.0,489.0,472.1000061035156,478.95001220703125,474.6424865722656,2476309
2020-05-05,483.0,489.8999938964844,475.1499938964844,477.54998779296875,473.2550354003906,2499854
2020-05-06,478.0,499.0,469.45001220703125,491.0,486.5840759277344,5449822
2020-05-07,489.70001220703125,502.0,488.8999938964844,494.54998779296875,490.1021423339844,2443348
2020-05-08,499.70001220703125,527.3499755859375,499.0,520.0499877929688,515.372802734375,9179719
2020-05-11,529.75,539.0,522.5,525.2000122070312,520.4765014648438,5445590
