Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1296.949951171875,1296.949951171875,1275.0,1290.0,1267.094970703125,6827
2020-01-02,1277.0,1300.0,1276.5,1294.199951171875,1271.22021484375,7048
2020-01-03,1295.0,1329.699951171875,1285.0,1322.25,1298.772216796875,32674
2020-01-06,1321.949951171875,1340.0,1275.0,1287.0,1264.1483154296875,31293
2020-01-07,1298.0,1315.0,1289.0,1306.75,1283.547607421875,27246
2020-01-08,1300.0,1318.0,1285.050048828125,1310.699951171875,1287.42724609375,16798
2020-01-09,1319.0,1339.0,1285.0,1322.0999755859375,1298.624755859375,49113
2020-01-10,1337.4000244140625,1405.800048828125,1331.5,1372.4000244140625,1348.031982421875,147240
2020-01-13,1379.4000244140625,1411.0,1370.0999755859375,1376.8499755859375,1352.40283203125,37463
2020-01-14,1372.0,1411.0,1362.0,1369.199951171875,1344.888671875,96552
2020-01-15,1373.800048828125,1373.800048828125,1315.0,1327.050048828125,1303.487060546875,89843
2020-01-16,1332.0,1345.0,1295.0999755859375,1306.3499755859375,1283.1546630859375,68577
2020-01-17,1307.1500244140625,1314.75,1292.050048828125,1302.75,1279.6185302734375,35098
2020-01-20,1303.0,1316.0,1280.0,1290.5999755859375,1267.684326171875,38416
2020-01-21,1290.0,1319.449951171875,1286.0,1310.1500244140625,1286.8870849609375,37591
2020-01-22,1315.0,1315.3499755859375,1295.0,1303.300048828125,1280.1588134765625,14625
2020-01-23,1309.0,1320.0,1302.0,1316.4000244140625,1293.0262451171875,13495
2020-01-24,1318.0,1364.8499755859375,1301.449951171875,1329.050048828125,1305.45166015625,198401
2020-01-27,1312.0,1360.0,1312.0,1339.5999755859375,1315.8140869140625,45579
2020-01-28,1340.8499755859375,1352.0,1324.0,1329.75,1306.13916015625,18818
2020-01-29,1331.0,1355.1500244140625,1331.0,1342.25,1318.4171142578125,17111
2020-01-30,1323.0,1346.8499755859375,1323.0,1331.75,1308.103515625,22645
2020-01-31,1349.0,1349.0,1295.0,1310.699951171875,1287.42724609375,16129
2020-02-03,1282.0,1315.0,1282.0,1292.300048828125,1269.3541259765625,20304
2020-02-04,1301.0,1324.0,1293.800048828125,1311.300048828125,1288.0167236328125,21892
2020-02-05,1318.0,1348.0,1313.949951171875,1338.5,1314.7337646484375,38870
2020-02-06,1339.699951171875,1360.949951171875,1324.300048828125,1339.449951171875,1315.6668701171875,25507
2020-02-07,1333.0,1340.0,1316.0,1328.949951171875,1305.3533935546875,35789
2020-02-10,1332.0,1379.0,1317.0,1341.949951171875,1318.122314453125,186488
2020-02-11,1349.0,1365.0,1322.0,1334.199951171875,1310.510009765625,45537
2020-02-12,1339.800048828125,1344.0,1255.199951171875,1274.449951171875,1251.821044921875,290668
2020-02-13,1273.0,1278.1500244140625,1226.1500244140625,1268.6500244140625,1246.1241455078125,208984
2020-02-14,1268.8499755859375,1280.0,1229.3499755859375,1233.0999755859375,1211.2052001953125,56198
2020-02-17,1254.0,1254.0,1213.0,1223.5,1201.7755126953125,85129
2020-02-18,1220.5,1227.0,1200.699951171875,1205.0999755859375,1183.7022705078125,41542
2020-02-19,1210.0,1229.0,1202.0,1209.75,1188.269775390625,40075
2020-02-20,1213.9000244140625,1246.9000244140625,1213.3499755859375,1230.9000244140625,1209.0443115234375,48608
2020-02-24,1225.0,1225.0,1190.0,1191.949951171875,1170.785888671875,44916
2020-02-25,1192.0,1217.9000244140625,1192.0,1200.199951171875,1178.8892822265625,24401
2020-02-26,1195.0,1212.3499755859375,1190.0,1201.4000244140625,1180.0682373046875,25367
2020-02-27,1198.0,1203.0,1189.0,1198.5999755859375,1177.31787109375,40112
2020-02-28,1188.0,1195.0,1175.0,1185.0,1163.959228515625,39171
2020-03-02,1185.0,1198.9000244140625,1182.050048828125,1190.199951171875,1169.06689453125,99510
2020-03-03,1199.0,1204.8499755859375,1154.0,1161.0,1140.385498046875,45482
2020-03-04,1168.949951171875,1178.6500244140625,1150.0,1157.1500244140625,1136.60400390625,41444
2020-03-05,1167.800048828125,1185.0,1160.0,1180.550048828125,1159.5882568359375,27103
2020-03-06,1168.0,1221.0,1155.0,1191.9000244140625,1170.73681640625,36939
2020-03-09,1180.0,1192.75,1096.699951171875,1129.8499755859375,1109.78857421875,81699
2020-03-11,1130.0,1143.0,1096.5,1109.449951171875,1089.7508544921875,55300
2020-03-12,1087.949951171875,1087.949951171875,1000.0,1038.5999755859375,1020.15869140625,57759
2020-03-13,1008.7000122070312,1029.949951171875,830.9000244140625,1006.7999877929688,988.92333984375,113239
2020-03-16,1000.0,1018.4500122070312,947.0,963.8499755859375,946.7359008789062,492095
2020-03-17,980.0,980.0,920.0,948.7999877929688,931.9532470703125,48671
2020-03-18,974.0,974.0,899.2999877929688,905.0999755859375,889.0291748046875,32581
2020-03-19,880.0,925.0,835.0,895.9000244140625,879.9925537109375,280603
2020-03-20,898.5,969.9500122070312,851.0499877929688,949.5499877929688,932.68994140625,42124
2020-03-23,825.0,999.0,805.0,863.0499877929688,847.7257690429688,58987
2020-03-24,900.0,900.0,821.2000122070312,830.1500244140625,815.4098510742188,34599
2020-03-25,801.0,850.0,801.0,834.5499877929688,819.7318115234375,58627
2020-03-26,835.7000122070312,870.2000122070312,829.5499877929688,861.2999877929688,846.0068359375,29477
2020-03-27,915.1500244140625,915.1500244140625,835.0,852.5,837.3630981445312,34666
2020-03-30,839.5499877929688,889.0,826.0,881.4000244140625,865.75,30325
2020-03-31,910.0,949.0,866.75,935.4000244140625,918.7911987304688,141102
2020-04-01,935.4000244140625,949.0,904.9000244140625,929.6500244140625,913.1432495117188,14021
2020-04-03,914.2999877929688,949.0,893.0,934.1500244140625,917.5634155273438,40418
2020-04-07,969.9000244140625,1050.0,911.0,931.3499755859375,914.81298828125,162721
2020-04-08,935.0,965.0,910.0,930.7000122070312,914.1746826171875,87733
2020-04-09,943.0,948.0,916.3499755859375,926.8499755859375,910.3930053710938,75668
2020-04-13,930.0,934.0,897.5,907.2000122070312,891.0918579101562,62956
2020-04-15,915.0,934.4000244140625,901.0,915.8499755859375,899.5882568359375,32470
2020-04-16,914.7999877929688,928.0499877929688,898.9500122070312,900.1500244140625,884.1670532226562,140790
2020-04-17,918.4000244140625,933.0,913.7999877929688,924.9000244140625,908.4776000976562,40359
2020-04-20,936.2999877929688,972.75,900.3499755859375,906.75,890.6498413085938,165835
2020-04-21,900.0,929.0,887.5499877929688,894.5,878.6172485351562,99664
2020-04-22,900.8499755859375,921.7999877929688,887.0499877929688,908.0499877929688,891.9268188476562,158811
2020-04-23,905.0,921.9500122070312,896.2000122070312,901.7999877929688,885.7877807617188,86092
2020-04-24,901.7999877929688,906.5499877929688,890.0,893.4500122070312,877.5860595703125,62319
2020-04-27,900.0,907.0,880.0499877929688,883.3499755859375,867.665283203125,47484
2020-04-28,892.5,906.4500122070312,868.0,873.4000244140625,857.89208984375,138274
2020-04-29,881.0,891.75,875.0,880.1500244140625,864.522216796875,60887
2020-04-30,900.0,913.1500244140625,890.0999755859375,900.5499877929688,884.5599365234375,145626
2020-05-04,895.0,895.0,870.0,879.5,863.8837280273438,47410
2020-05-05,893.7999877929688,896.0499877929688,870.0499877929688,873.2000122070312,857.6956176757812,24424
2020-05-06,871.0,887.9500122070312,866.0499877929688,869.5499877929688,854.1103515625,45865
2020-05-07,864.5,872.0,856.0,858.5,843.256591796875,30256
